idx,id,step1,step2,step3,step4,reactant_1,product_1,reactant_2,product_2,reactant_3,product_3,reactant_4,product_4,steplength,bbsRxnID,step1_smirks,step2_smirks,step3_smirks,step4_smirks,smarts1,bbsRxnID_1,simplesmarts1,smarts2,bbsRxnID_2,simplesmarts2,smarts3,bbsRxnID_3,simplesmarts3,smarts4,bbsRxnID_4,simplesmarts4,combo_simple_smarts,combo_smarts,simple_smarts_merge,combo_simple_smarts_count
3,1560736,add_rxn_42983,add_rxn_17312,add_rxn_kegg_R06790,norxn,tyr__L,C00146,C00146,C00548,C00548,C00642,nomet,nomet,3,104537,NC(Cc1ccc(O)cc1)C(=O)O>>Oc1ccccc1,Oc1ccccc1>>CC(=O)Oc1ccccc1,CC(=O)Oc1ccccc1>>O=C(O)Cc1ccc(O)cc1,,[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1],104401,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1],[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10],149559,[O&H1]-c>>O(-c)-C(=O)-C,[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],61740,O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],,,,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1]$$[O&H1]-c>>O(-c)-C(=O)-C$$O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1]$$[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10]$$[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,2
4,1560716,add_rxn_21707,add_rxn_17312,add_rxn_kegg_R06790,norxn,tyr__L,C00146,C00146,C00548,C00548,C00642,nomet,nomet,3,104537,NC(Cc1ccc(O)cc1)C(=O)O>>Oc1ccccc1,Oc1ccccc1>>CC(=O)Oc1ccccc1,CC(=O)Oc1ccccc1>>O=C(O)Cc1ccc(O)cc1,,[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1],104401,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1],[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10],149559,[O&H1]-c>>O(-c)-C(=O)-C,[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],61740,O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],,,,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1]$$[O&H1]-c>>O(-c)-C(=O)-C$$O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1]$$[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10]$$[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,2
5,1560739,add_rxn_42983,add_rxn_17264,add_rxn_kegg_R06790,norxn,tyr__L,C00146,C00146,C00548,C00548,C00642,nomet,nomet,3,104537,NC(Cc1ccc(O)cc1)C(=O)O>>Oc1ccccc1,Oc1ccccc1>>CC(=O)Oc1ccccc1,CC(=O)Oc1ccccc1>>O=C(O)Cc1ccc(O)cc1,,[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1],104401,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1],[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10],149559,[O&H1]-c>>O(-c)-C(=O)-C,[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],61740,O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],,,,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1]$$[O&H1]-c>>O(-c)-C(=O)-C$$O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1]$$[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10]$$[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,2
6,1560765,add_rxn_21707,add_rxn_kegg_R01241,add_rxn_kegg_R06790,norxn,tyr__L,C00146,C00146,C00548,C00548,C00642,nomet,nomet,3,104537,NC(Cc1ccc(O)cc1)C(=O)O>>Oc1ccccc1,Oc1ccccc1>>CC(=O)Oc1ccccc1,CC(=O)Oc1ccccc1>>O=C(O)Cc1ccc(O)cc1,,[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1],104401,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1],[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10],149559,[O&H1]-c>>O(-c)-C(=O)-C,[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],61740,O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],,,,c-C-C(-C(=O)-[O&H1])-[N&H2]>>[c&H1]$$[O&H1]-c>>O(-c)-C(=O)-C$$O=C(-O-c)-C.[c&H1]>>O=C(-C-c)-[O&H1].c-[O&H1],[c:1]-[C:13]-[C:11](-[C:9](=[O:8])-[O&H1:10])-[N&H2:12]>>[c&H1:1]$$[O&H1:1]-[c:2]>>[O:1](-[c:2])-[C:9](=[O:8])-[C:10]$$[O:1]=[C:2](-[O:3]-[c:4])-[C:10].[c&H1:7]>>[O:1]=[C:2](-[C:10]-[c:7])-[O&H1:11].[c:4]-[O&H1:3],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,2
2,1560742,add_rxn_14348,add_rxn_30594,add_rxn_17276,norxn,tyr__L,C00483,C00483,C03765,C03765,C00642,nomet,nomet,3,104537,NC(Cc1ccc(O)cc1)C(=O)O>>NCCc1ccc(O)cc1,NCCc1ccc(O)cc1>>O=CCc1ccc(O)cc1,O=CCc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,,[C:1](-[N&H2:2])(-[C:3])-[C:12](=[O:11])-[O&H1:13]>>[C:1](-[N&H2:2])-[C:3],104240,C(-[N&H2])(-C)-C(=O)-[O&H1]>>C(-[N&H2])-C,[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11],104844,C-C-[N&H2]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],163319,O=C-C>>O=C(-C)-[O&H1],,,,C(-[N&H2])(-C)-C(=O)-[O&H1]>>C(-[N&H2])-C$$C-C-[N&H2]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[C:1](-[N&H2:2])(-[C:3])-[C:12](=[O:11])-[O&H1:13]>>[C:1](-[N&H2:2])-[C:3]$$[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,4
1,1560743,add_rxn_14348,add_rxn_30594,add_rxn_18700,add_rxn_17200,tyr__L,C00483,C00483,C03765,C03765,C01179,C01179,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>NCCc1ccc(O)cc1,NCCc1ccc(O)cc1>>O=CCc1ccc(O)cc1,O=CCc1ccc(O)cc1>>O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[C:1](-[N&H2:2])(-[C:3])-[C:12](=[O:11])-[O&H1:13]>>[C:1](-[N&H2:2])-[C:3],104240,C(-[N&H2])(-C)-C(=O)-[O&H1]>>C(-[N&H2])-C,[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11],104844,C-C-[N&H2]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[C:12](=[O:11])-[O&H1:13],163341,O=C-C>>O=C(-C)-C(=O)-[O&H1],[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189323,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,C(-[N&H2])(-C)-C(=O)-[O&H1]>>C(-[N&H2])-C$$C-C-[N&H2]>>C-C=O$$O=C-C>>O=C(-C)-C(=O)-[O&H1]$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[C:1](-[N&H2:2])(-[C:3])-[C:12](=[O:11])-[O&H1:13]>>[C:1](-[N&H2:2])-[C:3]$$[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[C:12](=[O:11])-[O&H1:13]$$[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1560741,add_rxn_14348,add_rxn_30594,add_rxn_kegg_R02697,norxn,tyr__L,C00483,C00483,C03765,C03765,C00642,nomet,nomet,3,104537,NC(Cc1ccc(O)cc1)C(=O)O>>NCCc1ccc(O)cc1,NCCc1ccc(O)cc1>>O=CCc1ccc(O)cc1,O=CCc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,,[C:1](-[N&H2:2])(-[C:3])-[C:12](=[O:11])-[O&H1:13]>>[C:1](-[N&H2:2])-[C:3],104240,C(-[N&H2])(-C)-C(=O)-[O&H1]>>C(-[N&H2])-C,[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11],104844,C-C-[N&H2]>>C-C=O,[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],163319,O=C-C>>O=C(-C)-[O&H1],,,,C(-[N&H2])(-C)-C(=O)-[O&H1]>>C(-[N&H2])-C$$C-C-[N&H2]>>C-C=O$$O=C-C>>O=C(-C)-[O&H1],[C:1](-[N&H2:2])(-[C:3])-[C:12](=[O:11])-[O&H1:13]>>[C:1](-[N&H2:2])-[C:3]$$[C:8]-[C:9]-[N&H2:10]>>[C:8]-[C:9]=[O:11]$$[O:1]=[C:2]-[C:3]>>[O:1]=[C:2](-[C:3])-[O&H1:11],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,4
1,1560732,add_rxn_24909,add_rxn_kegg_R08766,add_rxn_10779,add_rxn_17200,tyr__L,C00811,C00811,C03672,C03672,C01179,C01179,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(O)Cc1ccc(O)cc1>>O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13],181467,O=C-C=C-c>>O=C-C(-C-c)-[O&H1],[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6],189394,O=C-C(-[O&H1])-C>>O=C-C(=O)-C,[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189323,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C-C=C-c>>O=C-C(-C-c)-[O&H1]$$O=C-C(-[O&H1])-C>>O=C-C(=O)-C$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13]$$[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6]$$[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1560727,add_rxn_24909,add_rxn_kegg_R08766,add_rxn_23367,add_rxn_17200,tyr__L,C00811,C00811,C03672,C03672,C01179,C01179,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(O)Cc1ccc(O)cc1>>O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13],181467,O=C-C=C-c>>O=C-C(-C-c)-[O&H1],[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6],189394,O=C-C(-[O&H1])-C>>O=C-C(=O)-C,[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189323,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C-C=C-c>>O=C-C(-C-c)-[O&H1]$$O=C-C(-[O&H1])-C>>O=C-C(=O)-C$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13]$$[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6]$$[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
3,1560728,add_rxn_24909,add_rxn_kegg_R08766,add_rxn_10783,add_rxn_17200,tyr__L,C00811,C00811,C03672,C03672,C01179,C01179,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(O)Cc1ccc(O)cc1>>O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13],181467,O=C-C=C-c>>O=C-C(-C-c)-[O&H1],[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6],189394,O=C-C(-[O&H1])-C>>O=C-C(=O)-C,[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189323,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C-C=C-c>>O=C-C(-C-c)-[O&H1]$$O=C-C(-[O&H1])-C>>O=C-C(=O)-C$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13]$$[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6]$$[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
4,1560731,add_rxn_24909,add_rxn_kegg_R08766,add_rxn_kegg_R03338,add_rxn_17200,tyr__L,C00811,C00811,C03672,C03672,C01179,C01179,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(O)Cc1ccc(O)cc1>>O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13],181467,O=C-C=C-c>>O=C-C(-C-c)-[O&H1],[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6],189394,O=C-C(-[O&H1])-C>>O=C-C(=O)-C,[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189323,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C-C=C-c>>O=C-C(-C-c)-[O&H1]$$O=C-C(-[O&H1])-C>>O=C-C(=O)-C$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13]$$[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6]$$[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
5,1560729,add_rxn_24909,add_rxn_kegg_R08766,add_rxn_52703,add_rxn_17200,tyr__L,C00811,C00811,C03672,C03672,C01179,C01179,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(O)Cc1ccc(O)cc1>>O=C(O)C(=O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13],181467,O=C-C=C-c>>O=C-C(-C-c)-[O&H1],[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6],189394,O=C-C(-[O&H1])-C>>O=C-C(=O)-C,[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],189323,[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C-C=C-c>>O=C-C(-C-c)-[O&H1]$$O=C-C(-[O&H1])-C>>O=C-C(=O)-C$$[O&H1]-C(-C(=O)-C)=O>>[O&H1]-C(=O)-C,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:2]-[C:4]=[C:5]-[c:6]>>[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[O&H1:13]$$[O:1]=[C:2]-[C:4](-[O&H1:5])-[C:6]>>[O:1]=[C:2]-[C:4](=[O:5])-[C:6]$$[O&H1:1]-[C:13](-[C:2](=[O:3])-[C:4])=[O:12]>>[O&H1:1]-[C:2](=[O:3])-[C:4],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
1,1560730,add_rxn_24909,add_rxn_kegg_R01308,add_rxn_16388,add_rxn_47387,tyr__L,C00811,C00811,C00156,C00156,C00530,C00530,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)c1ccc(O)cc1,O=C(O)c1ccc(O)cc1>>Oc1ccc(O)cc1,Oc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:11](-[O&H1:2])-[C:12]=[C:3]-[c:4]>>[O:1]=[C:3](-[O&H1:2])-[c:4],181412,O=C(-[O&H1])-C=C-c>>O=C(-[O&H1])-c,[O&H1:1]-[C:10](-[c:2])=[O:9]>>[O&H1:1]-[c:2],174538,[O&H1]-C(-c)=O>>[O&H1]-c,[c:5]-[O&H1:6]>>[c:5]-[C:11]-[C:10](-[O&H1:6])=[O:9],151071,c-[O&H1]>>c-C-C(-[O&H1])=O,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C(-[O&H1])-C=C-c>>O=C(-[O&H1])-c$$[O&H1]-C(-c)=O>>[O&H1]-c$$c-[O&H1]>>c-C-C(-[O&H1])=O,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:11](-[O&H1:2])-[C:12]=[C:3]-[c:4]>>[O:1]=[C:3](-[O&H1:2])-[c:4]$$[O&H1:1]-[C:10](-[c:2])=[O:9]>>[O&H1:1]-[c:2]$$[c:5]-[O&H1:6]>>[c:5]-[C:11]-[C:10](-[O&H1:6])=[O:9],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
2,1560726,add_rxn_24909,add_rxn_kegg_R01308,add_rxn_16388,add_rxn_kegg_R06893,tyr__L,C00811,C00811,C00156,C00156,C00530,C00530,C00642,4,104537,NC(Cc1ccc(O)cc1)C(=O)O>>O=C(O)/C=C/c1ccc(O)cc1,O=C(O)/C=C/c1ccc(O)cc1>>O=C(O)c1ccc(O)cc1,O=C(O)c1ccc(O)cc1>>Oc1ccc(O)cc1,Oc1ccc(O)cc1>>O=C(O)Cc1ccc(O)cc1,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6],104553,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c,[O:1]=[C:11](-[O&H1:2])-[C:12]=[C:3]-[c:4]>>[O:1]=[C:3](-[O&H1:2])-[c:4],181412,O=C(-[O&H1])-C=C-c>>O=C(-[O&H1])-c,[O&H1:1]-[C:10](-[c:2])=[O:9]>>[O&H1:1]-[c:2],174538,[O&H1]-C(-c)=O>>[O&H1]-c,[c:5]-[O&H1:6]>>[c:5]-[C:11]-[C:10](-[O&H1:6])=[O:9],151071,c-[O&H1]>>c-C-C(-[O&H1])=O,O=C-C(-C-c)-[N&H2]>>O=C-C=C-c$$O=C(-[O&H1])-C=C-c>>O=C(-[O&H1])-c$$[O&H1]-C(-c)=O>>[O&H1]-c$$c-[O&H1]>>c-C-C(-[O&H1])=O,[O:1]=[C:2]-[C:4](-[C:5]-[c:6])-[N&H2:13]>>[O:1]=[C:2]-[C:4]=[C:5]-[c:6]$$[O:1]=[C:11](-[O&H1:2])-[C:12]=[C:3]-[c:4]>>[O:1]=[C:3](-[O&H1:2])-[c:4]$$[O&H1:1]-[C:10](-[c:2])=[O:9]>>[O&H1:1]-[c:2]$$[c:5]-[O&H1:6]>>[c:5]-[C:11]-[C:10](-[O&H1:6])=[O:9],O=C(-[O&H1])-C(-C)-[N&H2]>>O=C(-[O&H1])-C,1
